view_history,rt,stage,trial_type,trial_index,time_elapsed,internal_node_id,subject,thesis_project,experiment,sample,similarity,distribution,awareness,presentation,project_variation,current_project_choice_order,PROLIFIC_PID,STUDY_ID,SESSION_ID,responses,current_response,question_order,stimulus,button_pressed,dateCreated
NA,233.2747770000051,project_choice,survey-multi-choice,10,6009,0.0-0.0-2.0-5.0-0.0-0.0-0.4,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""restaurant-chain_greek_155_240_0.45"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,337.3756169999924,project_choice,survey-multi-choice,11,6349,0.0-0.0-2.0-5.0-0.0-0.0-0.5,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""national-newspaper_celebrity-gossip_175_240_0.3"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,301.25441699999556,project_choice,survey-multi-choice,12,6653,0.0-0.0-2.0-5.0-0.0-0.0-0.6,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""pharmaceutical_angina_135_240_0.6"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,286.4407340000107,project_choice,survey-multi-choice,13,6942,0.0-0.0-2.0-5.0-0.0-0.0-0.7,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""railway_Dhaka-Division-Bangladesh_120_240_0.6"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,271.186193000005,project_choice,survey-multi-choice,14,7216,0.0-0.0-2.0-5.0-0.0-0.0-0.8,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""GMO_virus-resistant-orange_175_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,259.27561799998966,project_choice,survey-multi-choice,15,7487,0.0-0.0-2.0-5.0-0.0-0.0-0.9,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""high-rise-construction_45-core-and-outrigger_100_240_0.75"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,225.79933299999811,project_choice,survey-multi-choice,16,7715,0.0-0.0-2.0-5.0-0.0-0.0-0.10,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""oil-well_onshore-Houston-US_135_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,358.5367780000006,project_choice,survey-multi-choice,17,8076,0.0-0.0-2.0-5.0-0.0-0.0-0.11,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""microchip_personal-computer_150_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,247.21620500000063,project_choice,survey-multi-choice,18,8325,0.0-0.0-2.0-5.0-0.0-0.0-0.12,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""record-deal_hip-hop_115_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,230.19020900000032,project_choice,survey-multi-choice,19,8557,0.0-0.0-2.0-5.0-0.0-0.0-0.13,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""shipping-logistics_motorbike_180_240_0.35"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,231.25755300000492,project_choice,survey-multi-choice,20,8790,0.0-0.0-2.0-5.0-0.0-0.0-0.14,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""restaurant-chain_italian_145_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,248.89741700002378,project_choice,survey-multi-choice,21,9041,0.0-0.0-2.0-5.0-0.0-0.0-0.15,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""national-newspaper_electronics_195_240_0.3"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,330.8614210000087,project_choice,survey-multi-choice,22,9375,0.0-0.0-2.0-5.0-0.0-0.0-0.16,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""pharmaceutical_leukaemia_115_240_0.7"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,236.90388599999278,project_choice,survey-multi-choice,23,9614,0.0-0.0-2.0-5.0-0.0-0.0-0.17,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""railway_Guangdong-China_105_240_0.65"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,245.12258299998211,project_choice,survey-multi-choice,24,9862,0.0-0.0-2.0-5.0-0.0-0.0-0.18,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""GMO_potato-crop-enriched-with-Vitamin-A_165_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,312.1991379999836,project_choice,survey-multi-choice,25,10176,0.0-0.0-2.0-5.0-0.0-0.0-0.19,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""high-rise-construction_10-coupled-wall_105_240_0.7"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:47:31
NA,217.69522400001006,project_expectation,survey-html-form,26,10396,0.0-0.0-3.0-0.0,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""project_expectation"":""57""}",NA,NA,NA,NA,02/09/2020 09:47:31
NA,187.93477500000154,project_number,survey-html-form,27,10585,0.0-0.0-3.0-1.0,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""project_number"":""18""}",NA,NA,NA,NA,02/09/2020 09:47:31
NA,260.0560079999923,portfolio_binary,html-button-response,28,10846,0.0-0.0-3.0-2.0-0.0,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,NA,NA,NA,"<p>
  <strong>Consider all the projects you saw. If you had to choose between investing in all of them, or investing in none of them, which would you choose?</strong>
</p>",0,02/09/2020 09:47:31
NA,253.8440300000093,portfolio_number,survey-html-form,29,11101,0.0-0.0-3.0-3.0-0.0,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,"{""portfolio_number"":""7""}",NA,NA,NA,NA,02/09/2020 09:47:31
"[{""page_index"":0,""viewing_time"":70.3281489999772},{""page_index"":1,""viewing_time"":85.45822499999667}]",155.96746299999722,debrief,instructions,30,11258,0.0-0.0-3.0-4.0,dv07fy1o4ajng5k,aggregation,experiment4,prolific,low,absent,naive,separate,4,21,NA,NA,NA,NA,NA,NA,NA,NA,02/09/2020 09:47:31
