view_history,rt,stage,trial_type,trial_index,time_elapsed,internal_node_id,subject,thesis_project,experiment,sample,similarity,distribution,awareness,presentation,project_variation,current_project_choice_order,PROLIFIC_PID,STUDY_ID,SESSION_ID,responses,current_response,question_order,stimulus,button_pressed,dateCreated
NA,243.3266479999993,project_choice,survey-multi-choice,10,5817,0.0-0.0-2.0-10.0-0.0-0.0-0.4,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""restaurant-chain_italian_155_240_0.45"":""No""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,487.065411999999,project_choice,survey-multi-choice,11,6307,0.0-0.0-2.0-10.0-0.0-0.0-0.5,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""national-newspaper_electronics_175_240_0.3"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,522.7000610000014,project_choice,survey-multi-choice,12,6833,0.0-0.0-2.0-10.0-0.0-0.0-0.6,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""pharmaceutical_leukaemia_135_240_0.6"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,588.323320999998,project_choice,survey-multi-choice,13,7434,0.0-0.0-2.0-10.0-0.0-0.0-0.7,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""railway_Guangdong-China_120_240_0.6"":""No""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,241.81710999999996,project_choice,survey-multi-choice,14,7678,0.0-0.0-2.0-10.0-0.0-0.0-0.8,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""GMO_potato-crop-enriched-with-Vitamin-A_175_240_0.45"":""No""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,430.08259600000565,project_choice,survey-multi-choice,15,8110,0.0-0.0-2.0-10.0-0.0-0.0-0.9,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""high-rise-construction_10-coupled-wall_100_240_0.75"":""No""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,347.6144460000014,project_choice,survey-multi-choice,16,8460,0.0-0.0-2.0-10.0-0.0-0.0-0.10,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""oil-well_onshore-Daqing-China_135_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,287.36778500000037,project_choice,survey-multi-choice,17,8750,0.0-0.0-2.0-10.0-0.0-0.0-0.11,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""microchip_microwave_150_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,239.39804199999708,project_choice,survey-multi-choice,18,8991,0.0-0.0-2.0-10.0-0.0-0.0-0.12,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""record-deal_R&B_115_240_0.55"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,496.5964380000041,project_choice,survey-multi-choice,19,9490,0.0-0.0-2.0-10.0-0.0-0.0-0.13,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""shipping-logistics_kitchenware_180_240_0.35"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,316.8803930000049,project_choice,survey-multi-choice,20,9810,0.0-0.0-2.0-10.0-0.0-0.0-0.14,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""restaurant-chain_mexican_145_240_0.55"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,264.4831180000001,project_choice,survey-multi-choice,21,10076,0.0-0.0-2.0-10.0-0.0-0.0-0.15,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""national-newspaper_fashion_195_240_0.3"":""No""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,288.7652599999983,project_choice,survey-multi-choice,22,10367,0.0-0.0-2.0-10.0-0.0-0.0-0.16,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""pharmaceutical_Sickle-cell-disease_115_240_0.7"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,251.00851699999475,project_choice,survey-multi-choice,23,10622,0.0-0.0-2.0-10.0-0.0-0.0-0.17,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""railway_California-USA_105_240_0.65"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,512.1539200000025,project_choice,survey-multi-choice,24,11142,0.0-0.0-2.0-10.0-0.0-0.0-0.18,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""GMO_trout-with-increased-growth-rate_165_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,269.6205439999976,project_choice,survey-multi-choice,25,11414,0.0-0.0-2.0-10.0-0.0-0.0-0.19,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""high-rise-construction_20-rigid-frame_105_240_0.7"":""No""}",NA,[0],NA,NA,02/09/2020 09:46:10
NA,346.60935499999687,project_expectation,survey-html-form,26,11764,0.0-0.0-3.0-0.0,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""project_expectation"":""62""}",NA,NA,NA,NA,02/09/2020 09:46:10
NA,289.5898700000016,project_number,survey-html-form,27,12056,0.0-0.0-3.0-1.0,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""project_number"":""28""}",NA,NA,NA,NA,02/09/2020 09:46:10
NA,163.1505040000011,portfolio_binary,html-button-response,28,12220,0.0-0.0-3.0-2.0-0.0,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,NA,NA,NA,"<p>
  <strong>Consider all the projects you saw. If you had to choose between investing in all of them, or investing in none of them, which would you choose?</strong>
</p>",0,02/09/2020 09:46:10
NA,208.166162000005,portfolio_number,survey-html-form,29,12429,0.0-0.0-3.0-3.0-0.0,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""portfolio_number"":""4""}",NA,NA,NA,NA,02/09/2020 09:46:10
"[{""page_index"":0,""viewing_time"":90.97384999999667},{""page_index"":1,""viewing_time"":64.67168000000493}]",155.8279169999969,debrief,instructions,30,12585,0.0-0.0-3.0-4.0,ckqqzvq5olqzbfh,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,NA,NA,NA,NA,NA,02/09/2020 09:46:10
