view_history,rt,stage,trial_type,trial_index,time_elapsed,internal_node_id,subject,thesis_project,experiment,sample,similarity,distribution,awareness,presentation,project_variation,current_project_choice_order,PROLIFIC_PID,STUDY_ID,SESSION_ID,responses,current_response,question_order,stimulus,button_pressed,dateCreated
NA,263.5987799999948,project_choice,survey-multi-choice,10,4495,0.0-0.0-2.0-16.0-0.0-0.0-0.5,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""national-newspaper_fashion_175_240_0.3"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,569.7019529999916,project_choice,survey-multi-choice,11,5068,0.0-0.0-2.0-16.0-0.0-0.0-0.6,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""pharmaceutical_Sickle-cell-disease_135_240_0.6"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,235.41670399998839,project_choice,survey-multi-choice,12,5309,0.0-0.0-2.0-16.0-0.0-0.0-0.7,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""railway_California-USA_120_240_0.6"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,530.5756780000193,project_choice,survey-multi-choice,13,5843,0.0-0.0-2.0-16.0-0.0-0.0-0.8,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""GMO_trout-with-increased-growth-rate_175_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,330.1757029999808,project_choice,survey-multi-choice,14,6176,0.0-0.0-2.0-16.0-0.0-0.0-0.9,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""high-rise-construction_20-rigid-frame_100_240_0.75"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,229.341774000005,project_choice,survey-multi-choice,15,6407,0.0-0.0-2.0-16.0-0.0-0.0-0.10,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""oil-well_onshore-Houston-US_135_240_0.55"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,548.5088419999902,project_choice,survey-multi-choice,16,6958,0.0-0.0-2.0-16.0-0.0-0.0-0.11,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""microchip_personal-computer_150_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,243.53038300000662,project_choice,survey-multi-choice,17,7204,0.0-0.0-2.0-16.0-0.0-0.0-0.12,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""record-deal_hip-hop_115_240_0.55"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,269.9016990000018,project_choice,survey-multi-choice,18,7476,0.0-0.0-2.0-16.0-0.0-0.0-0.13,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""shipping-logistics_motorbike_180_240_0.35"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,235.62545999999475,project_choice,survey-multi-choice,19,7713,0.0-0.0-2.0-16.0-0.0-0.0-0.14,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""restaurant-chain_italian_145_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,438.61591500001396,project_choice,survey-multi-choice,20,8155,0.0-0.0-2.0-16.0-0.0-0.0-0.15,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""national-newspaper_electronics_195_240_0.3"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,344.0260829999879,project_choice,survey-multi-choice,21,8502,0.0-0.0-2.0-16.0-0.0-0.0-0.16,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""pharmaceutical_leukaemia_115_240_0.7"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,473.1271009999891,project_choice,survey-multi-choice,22,8977,0.0-0.0-2.0-16.0-0.0-0.0-0.17,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""railway_Guangdong-China_105_240_0.65"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,535.4730509999972,project_choice,survey-multi-choice,23,9515,0.0-0.0-2.0-16.0-0.0-0.0-0.18,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""GMO_potato-crop-enriched-with-Vitamin-A_165_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,315.2019390000205,project_choice,survey-multi-choice,24,9833,0.0-0.0-2.0-16.0-0.0-0.0-0.19,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""high-rise-construction_10-coupled-wall_105_240_0.7"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:48
NA,221.69299099999807,project_expectation,survey-html-form,25,10056,0.0-0.0-3.0-0.0,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""project_expectation"":""6""}",NA,NA,NA,NA,02/09/2020 09:48:48
NA,278.0472809999992,project_number,survey-html-form,26,10335,0.0-0.0-3.0-1.0,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""project_number"":""38""}",NA,NA,NA,NA,02/09/2020 09:48:48
NA,155.67075500001738,portfolio_binary,html-button-response,27,10492,0.0-0.0-3.0-2.0-0.0,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,NA,NA,NA,"<p>
  <strong>Consider all the projects you saw. If you had to choose between investing in all of them, or investing in none of them, which would you choose?</strong>
</p>",1,02/09/2020 09:48:48
NA,473.6651279999933,portfolio_number,survey-html-form,28,10967,0.0-0.0-3.0-3.0-0.0,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,"{""portfolio_number"":""1""}",NA,NA,NA,NA,02/09/2020 09:48:48
"[{""page_index"":0,""viewing_time"":72.8444240000099},{""page_index"":1,""viewing_time"":77.23785999999745}]",150.27489600001354,debrief,instructions,29,11118,0.0-0.0-3.0-4.0,98qc320126f2pxu,aggregation,experiment4,prolific,low,absent,aware,separate,5,21,NA,NA,NA,NA,NA,NA,NA,NA,02/09/2020 09:48:48
