view_history,rt,stage,trial_type,trial_index,time_elapsed,internal_node_id,subject,thesis_project,experiment,sample,similarity,distribution,awareness,presentation,project_variation,current_project_choice_order,PROLIFIC_PID,STUDY_ID,SESSION_ID,responses,current_response,question_order,stimulus,button_pressed,dateCreated
NA,238.10792599999786,project_choice,survey-multi-choice,15,5120,0.0-0.0-2.0-10.0-0.0-0.0-0.10,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""oil-well_onshore-Daqing-China_135_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,259.8330309999992,project_choice,survey-multi-choice,16,5382,0.0-0.0-2.0-10.0-0.0-0.0-0.11,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""microchip_microwave_150_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,247.2718919999861,project_choice,survey-multi-choice,17,5631,0.0-0.0-2.0-10.0-0.0-0.0-0.12,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""record-deal_R&B_115_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,264.9375339999833,project_choice,survey-multi-choice,18,5898,0.0-0.0-2.0-10.0-0.0-0.0-0.13,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""shipping-logistics_kitchenware_180_240_0.35"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,302.6570559999873,project_choice,survey-multi-choice,19,6203,0.0-0.0-2.0-10.0-0.0-0.0-0.14,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""restaurant-chain_mexican_145_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,247.87679000002117,project_choice,survey-multi-choice,20,6453,0.0-0.0-2.0-10.0-0.0-0.0-0.15,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""national-newspaper_fashion_195_240_0.3"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,233.18413800001235,project_choice,survey-multi-choice,21,6688,0.0-0.0-2.0-10.0-0.0-0.0-0.16,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""pharmaceutical_Sickle-cell-disease_115_240_0.7"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,252.77964500000417,project_choice,survey-multi-choice,22,6943,0.0-0.0-2.0-10.0-0.0-0.0-0.17,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""railway_California-USA_105_240_0.65"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,228.75156799997876,project_choice,survey-multi-choice,23,7174,0.0-0.0-2.0-10.0-0.0-0.0-0.18,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""GMO_trout-with-increased-growth-rate_165_240_0.45"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,250.54988600001616,project_choice,survey-multi-choice,24,7426,0.0-0.0-2.0-10.0-0.0-0.0-0.19,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""high-rise-construction_20-rigid-frame_105_240_0.7"":""No""}",NA,[0],NA,NA,02/09/2020 09:48:07
NA,270.3987909999905,project_expectation,survey-html-form,25,7698,0.0-0.0-3.0-0.0,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""project_expectation"":""28""}",NA,NA,NA,NA,02/09/2020 09:48:07
NA,196.81718699999328,project_number,survey-html-form,26,7896,0.0-0.0-3.0-1.0,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""project_number"":""4""}",NA,NA,NA,NA,02/09/2020 09:48:07
NA,147.33073300001797,portfolio_binary,html-button-response,27,8044,0.0-0.0-3.0-2.0-0.0,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,NA,NA,NA,"<p>
  <strong>Consider all the projects you saw. If you had to choose between investing in all of them, or investing in none of them, which would you choose?</strong>
</p>",0,02/09/2020 09:48:07
NA,182.38128400000187,portfolio_number,survey-html-form,28,8227,0.0-0.0-3.0-3.0-0.0,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,"{""portfolio_number"":""15""}",NA,NA,NA,NA,02/09/2020 09:48:07
"[{""page_index"":0,""viewing_time"":61.671340999993845},{""page_index"":1,""viewing_time"":77.0073209999955}]",138.8609919999908,debrief,instructions,29,8367,0.0-0.0-3.0-4.0,564hf6mh55tvwhc,aggregation,experiment4,prolific,low,absent,naive,separate,9,21,NA,NA,NA,NA,NA,NA,NA,NA,02/09/2020 09:48:07
