view_history,rt,stage,trial_type,trial_index,time_elapsed,internal_node_id,subject,thesis_project,experiment,sample,similarity,distribution,awareness,presentation,project_variation,current_project_choice_order,PROLIFIC_PID,STUDY_ID,SESSION_ID,responses,current_response,question_order,stimulus,button_pressed,dateCreated
NA,241.54310000000078,project_choice,survey-multi-choice,20,6243,0.0-0.0-2.0-18.0-0.0-0.0-0.15,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,"{""national-newspaper_business_195_240_0.3"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:47:10
NA,265.06444800000463,project_choice,survey-multi-choice,21,6510,0.0-0.0-2.0-18.0-0.0-0.0-0.16,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,"{""pharmaceutical_immune-dysregulation_115_240_0.7"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:10
NA,250.8156680000011,project_choice,survey-multi-choice,22,6763,0.0-0.0-2.0-18.0-0.0-0.0-0.17,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,"{""railway_Punjab-Pakistan_105_240_0.65"":""No""}",NA,[0],NA,NA,02/09/2020 09:47:10
NA,258.6791969999922,project_choice,survey-multi-choice,23,7024,0.0-0.0-2.0-18.0-0.0-0.0-0.18,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,"{""GMO_animal-feed-with-enzymes-to-enhance-digestion_165_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:47:10
NA,291.9603660000121,project_choice,survey-multi-choice,24,7318,0.0-0.0-2.0-18.0-0.0-0.0-0.19,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,"{""high-rise-construction_30-braced-frame_105_240_0.7"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:47:10
NA,191.27580000000034,project_expectation,survey-html-form,25,7511,0.0-0.0-3.0-0.0,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,"{""project_expectation"":""9""}",NA,NA,NA,NA,02/09/2020 09:47:10
NA,188.36579400000574,project_number,survey-html-form,26,7700,0.0-0.0-3.0-1.0,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,"{""project_number"":""11""}",NA,NA,NA,NA,02/09/2020 09:47:10
NA,188.08830800000396,portfolio_binary,html-button-response,27,7890,0.0-0.0-3.0-2.0-0.0,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,NA,NA,NA,"<p>
  <strong>Consider all the projects you saw. If you had to choose between investing in all of them, or investing in none of them, which would you choose?</strong>
</p>",1,02/09/2020 09:47:10
NA,181.14245800001117,portfolio_number,survey-html-form,28,8072,0.0-0.0-3.0-3.0-0.0,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,"{""portfolio_number"":""19""}",NA,NA,NA,NA,02/09/2020 09:47:10
"[{""page_index"":0,""viewing_time"":62.78505699999914},{""page_index"":1,""viewing_time"":61.72684099999424}]",124.68779799999538,debrief,instructions,29,8197,0.0-0.0-3.0-4.0,dgskbhqchye4u32,aggregation,experiment4,prolific,low,absent,aware,separate,7,21,NA,NA,NA,NA,NA,NA,NA,NA,02/09/2020 09:47:10
