view_history,rt,stage,trial_type,trial_index,time_elapsed,internal_node_id,subject,thesis_project,experiment,sample,similarity,distribution,awareness,presentation,project_variation,current_project_choice_order,PROLIFIC_PID,STUDY_ID,SESSION_ID,responses,current_response,question_order,stimulus,button_pressed,dateCreated
NA,236.86472299999969,project_choice,survey-multi-choice,10,4109,0.0-0.0-2.0-8.0-0.0-0.0-0.5,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""national-newspaper_current-affairs_175_240_0.3"":""No""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,255.31943600000068,project_choice,survey-multi-choice,11,4368,0.0-0.0-2.0-8.0-0.0-0.0-0.6,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""pharmaceutical_Chronic-lower-respiratory-disease_135_240_0.6"":""No""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,280.7304700000004,project_choice,survey-multi-choice,12,4651,0.0-0.0-2.0-8.0-0.0-0.0-0.7,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""railway_Krasnodar-Krai-Russia_120_240_0.6"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,277.7238980000002,project_choice,survey-multi-choice,13,4931,0.0-0.0-2.0-8.0-0.0-0.0-0.8,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""GMO_sunflower-oil-with-healthier-fatty-acid-composition_175_240_0.45"":""No""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,233.5218100000011,project_choice,survey-multi-choice,14,5166,0.0-0.0-2.0-8.0-0.0-0.0-0.9,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""high-rise-construction_50-hybrid_100_240_0.75"":""No""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,231.66003,project_choice,survey-multi-choice,15,5401,0.0-0.0-2.0-8.0-0.0-0.0-0.10,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""oil-well_onshore-Dhahran-Saudi-Arabia_135_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,295.64814599999954,project_choice,survey-multi-choice,16,5698,0.0-0.0-2.0-8.0-0.0-0.0-0.11,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""microchip_DSLR-camera_150_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,249.570971000001,project_choice,survey-multi-choice,17,5950,0.0-0.0-2.0-8.0-0.0-0.0-0.12,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""record-deal_indie-rock_115_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,266.28334799999993,project_choice,survey-multi-choice,18,6218,0.0-0.0-2.0-8.0-0.0-0.0-0.13,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""shipping-logistics_power-tools_180_240_0.35"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,232.21516000000065,project_choice,survey-multi-choice,19,6453,0.0-0.0-2.0-8.0-0.0-0.0-0.14,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""restaurant-chain_chinese_145_240_0.55"":""No""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,356.55623299999843,project_choice,survey-multi-choice,20,6812,0.0-0.0-2.0-8.0-0.0-0.0-0.15,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""national-newspaper_business_195_240_0.3"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,243.2617680000003,project_choice,survey-multi-choice,21,7058,0.0-0.0-2.0-8.0-0.0-0.0-0.16,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""pharmaceutical_immune-dysregulation_115_240_0.7"":""No""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,279.36826700000074,project_choice,survey-multi-choice,22,7339,0.0-0.0-2.0-8.0-0.0-0.0-0.17,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""railway_Punjab-Pakistan_105_240_0.65"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,276.32449500000075,project_choice,survey-multi-choice,23,7618,0.0-0.0-2.0-8.0-0.0-0.0-0.18,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""GMO_animal-feed-with-enzymes-to-enhance-digestion_165_240_0.45"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,280.5008409999991,project_choice,survey-multi-choice,24,7901,0.0-0.0-2.0-8.0-0.0-0.0-0.19,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""high-rise-construction_30-braced-frame_105_240_0.7"":""Yes""}",NA,[0],NA,NA,02/09/2020 09:45:37
NA,193.0058599999993,project_expectation,survey-html-form,25,8096,0.0-0.0-3.0-0.0,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""project_expectation"":""79""}",NA,NA,NA,NA,02/09/2020 09:45:37
NA,224.53997899999922,project_number,survey-html-form,26,8321,0.0-0.0-3.0-1.0,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""project_number"":""26""}",NA,NA,NA,NA,02/09/2020 09:45:37
NA,174.79193899999882,portfolio_binary,html-button-response,27,8499,0.0-0.0-3.0-2.0-0.0,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,NA,NA,NA,"<p>
  <strong>Consider all the projects you saw. If you had to choose between investing in all of them, or investing in none of them, which would you choose?</strong>
</p>",1,02/09/2020 09:45:37
NA,211.7023079999999,portfolio_number,survey-html-form,28,8712,0.0-0.0-3.0-3.0-0.0,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,"{""portfolio_number"":""16""}",NA,NA,NA,NA,02/09/2020 09:45:37
"[{""page_index"":0,""viewing_time"":64.66370799999822},{""page_index"":1,""viewing_time"":59.19104400000106}]",124.02723399999923,debrief,instructions,29,8836,0.0-0.0-3.0-4.0,1srnunk9yh5ko7v,aggregation,experiment4,prolific,low,absent,naive,separate,7,21,NA,NA,NA,NA,NA,NA,NA,NA,02/09/2020 09:45:37
